,region,aweme_id,create_time,desc,author.uid,author.nickname,author.signature,author.commerce_user_level,is_ads,share_url,statistics.play_count,statistics.comment_count,statistics.share_count,statistics.download_count,statistics.digg_count,music.id,music.mid,music.source_platform,music.id_str,music.title,music.author,music.owner_id,music.owner_nickname,music.is_original,music.is_commerce_music,music.play_url.uri,music.strong_beat_url.uri,music.is_author_artist,music.is_pgc,music.matched_pgc_sound.author,music.matched_pgc_sound.title,music.matched_pgc_sound.mixed_title,music.matched_pgc_sound.mixed_author,music.external_song_info,music.binded_challenge_id,bodydance_score,fyp_location,hashtags,hash_foryou,hash_foryoupage,hash_funny,hash_fy,hash_fyp,hash_fypシ,hash_johnnydepp,hash_relatable,hash_stitch,hash_viral
5,US,7094331074406288641,1651777671, ,6815309386211853317,Андрей Одинцов,🙃,0,False,https://www.tiktok.com/@odintsoov/video/7094331074406288641?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7094331074406288641&source=h5_m,27819732,64830,126370,167093,7133704,7094331081234598657,7094331081234598657,72,7094331081234598657,original sound - odintsoov,Андрей Одинцов,6.815309386211853e+18,Андрей Одинцов,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/7094331055993408257.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/bdaf1b4e98380d4604568a0042e13d6e.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
6,US,7099847861579402539,1653062149,my wedding anniversary was last week so here are photos #wedding #1950s #weddingtiktok #weddingdress #weddingday #grandma #bride #groom #marriedlife,6764114344529069061,grandma_droniak,hello i’m a celebrity and a 92 year old grandma,0,False,https://www.tiktok.com/@grandma_droniak/video/7099847861579402539?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099847861579402539&source=h5_m,6069208,7132,4626,4066,984262,7099847815093865258,7099847815093865258,72,7099847815093865258,original sound - grandma_droniak,grandma_droniak,6.764114344529069e+18,grandma_droniak,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7099847839735417642.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/43f4d1fc6bfedf08d1355390b4b5b1ef.json,False,False,,,,,[],0,0,Canada,#wedding #1950s #weddingtiktok #weddingdress #weddingday #grandma #bride #groom #marriedlife,0,0,0,0,0,0,0,0,0,0
7,US,7103249188422438186,1653854082,Reply to @erythriosike Pure Vibes 😩,6734812478507369477,Nathan Freihofer,"Biz Inquires 📧 : Nathanfreihofer@gmail.com
⬇️YouTube, Supplements⬇️",0,False,https://www.tiktok.com/@_itsnate/video/7103249188422438186?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103249188422438186&source=h5_m,705559,250,64,55,112481,7087829340892842758,7087829340892842758,72,7087829340892842758,original sound - jennifer.emily123 (Contains music from: Leave the Sin - Legacy Hits),"Contains music from: ""Leave the Sin""",7.087821503957386e+18,Jennifer.emily123,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7087829350116084486.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/f46991174cfaa8113a954b4d03b24269.json,False,False,Legacy Hits,Leave the Sin,original sound - jennifer.emily123 (Contains music from: Leave the Sin - Legacy Hits),"Contains music from: ""Leave the Sin""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
0,US,7103026239501290798,1653802172,#flyysoulja #kodiyakredd #redd_4x #islandboys #FrunktheBeat￼ #katespadenycabana,6862584880335029253,Flyysoulja,Island Boys Click Link In Bio 🏝❤️‍🔥,0,False,https://www.tiktok.com/@flyysouljah/video/7103026239501290798?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7103026239501290798&source=h5_m,570685,410,43,95,37169,7091639822808353578,7091639822808353578,72,7091639822808353578,original sound - tharealrare,Tharealrare,13990583.0,Tharealrare,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7091684823479159594.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/b5e19997d54fce4f6465ef66474e9372.json,False,False,,,,,[],0,0,Canada,#flyysoulja #kodiyakredd #redd_4x #islandboys #FrunktheBeat￼ #katespadenycabana,0,0,0,0,0,0,0,0,0,0
1,GB,7102057133851692294,1653576536,#HolidayModeActivated #fyp #foryou #foryoupage #peakyblinders #peakyblindersedits #peakyblindersedit #quotes #💔,6901379042437743618,Peakyblinders566,By order of the peaky blinders!,0,False,https://www.tiktok.com/@peakyblinders566/video/7102057133851692294?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102057133851692294&source=h5_m,4212553,3338,23666,92893,830952,6904709716362922754,6904709716362922754,72,6904709716362922754,original sound - zuzannaazalewskaa,ZuzannaZalewska,6.554039014998639e+18,ZuzannaZalewska,False,True,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/6904709654711208705.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/8cbec8646a4bc5b5155aea7bb32a26b3.json,False,False,,,,,[],0,0,Canada,#HolidayModeActivated #fyp #foryou #foryoupage #peakyblinders #peakyblindersedits #peakyblindersedit #quotes #💔,1,1,0,0,1,0,0,0,0,0
2,US,7101704887565634858,1653494522,"Legend has it, we are still cuddling till this moment",6752659991181050886,MikeyandSarah,"Mgt email: Janelle@grail-talent.com
Find some of Sarah’s clothes below! ⬇️",0,False,https://www.tiktok.com/@mikeyxsarah/video/7101704887565634858?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101704887565634858&source=h5_m,5231924,4376,11177,5459,640180,7101704797128100650,7101704797128100650,72,7101704797128100650,original sound - mikeyxsarah,MikeyandSarah,6.752659991181051e+18,MikeyandSarah,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7101704883593644842.mp3,,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
3,US,7102494373266443562,1653678337,so true tho 😌 #oboe #music #musician #fyp ib:@Ms. Jenkins,6739545671776994310,Spencer Rubin,"18 • NY • Welcome to Oboetok ☺️
Juilliard ‘26 🎵
📧spencerrubin12@gmail.com",0,False,https://www.tiktok.com/@sprubin/video/7102494373266443562?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102494373266443562&source=h5_m,9678551,4396,2766,5782,1162782,7073036425435843354,7073036425435843354,24,7073036425435843354,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",7.060505385828124e+18,amber ✘,False,True,https://sf16-ies-music.tiktokcdn.com/obj/ies-music-aiso/7073036415197793050.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/e274011ed7003c4e9c00460babdda416.json,False,False,Leiner,Fury,taehyun is so bf (Contains music from: Fury - Leiner),"Contains music from: ""Fury""",[],0,0,Canada,#oboe #music #musician #fyp,0,0,0,0,1,0,0,0,0,0
4,CA,7101696378073795846,1653492541,11/10 would recommend 😌 #breastreduction #revealparty #bestie #fyp,6754127467017569286,steph,"🌈🍄🧃🥐📚⚖️
📍canadian law student
legallystephh@gmail.com
↓ click here ↓",0,False,https://www.tiktok.com/@legallystephh/video/7101696378073795846?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101696378073795846&source=h5_m,2925775,5336,9443,4918,459621,6823157387864574725,6823157387864574725,72,6823157387864574725,original sound - natalialovesyou (Contains music from: Drop 'Em Out - Wheeler Walker Jr.),"Contains music from: ""Drop 'Em Out""",6.56804185532534e+18,Nat❤️,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/86f78b7d8665b7d72a409aa15aac431b.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/20b028aeee48e28744af0afdee9a2a67.json,False,False,Wheeler Walker Jr.,Drop 'Em Out,original sound - natalialovesyou (Contains music from: Drop 'Em Out - Wheeler Walker Jr.),"Contains music from: ""Drop 'Em Out""",[],0,0,Canada,#breastreduction #revealparty #bestie #fyp,0,0,0,0,1,0,0,0,0,0
5,US,7102562722084162862,1653694252,"20,000 PEOPLE, 2 BACK TO BACK NIGHTS IN MY OWN CITY. I LOVE YOU, THANK YOU 😭❤️.",6754152634821395461,The Kid LAROI.,,0,False,https://www.tiktok.com/@thekidlaroi/video/7102562722084162862?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102562722084162862&source=h5_m,5399839,4194,2481,1722,431641,7102562768263351083,7102562768263351083,72,7102562768263351083,original sound - thekidlaroi,The Kid LAROI.,6.754152634821395e+18,The Kid LAROI.,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7102562798756023082.mp3,,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
6,US,7102497908355894570,1653679160,"Reply to @angieveep  I really appreciate all the feedbacks🤍 Hopefully, I can improve my content to something more relatable🙏🏻 #inspirationalvideo #motivation #wellnesstips #mentalhealth #healing #30stiktok #thatgirl #healthylifestyletips #foryou",6808955906903704581,Arina Negishi,"Health | Fitness | Wellness
Japanese girl based in NYC
IG @arina.negishi",0,False,https://www.tiktok.com/@arina.negishi/video/7102497908355894570?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102497908355894570&source=h5_m,1156587,1790,703,1048,187114,6740248852089014274,6740248852089014274,10033,6740248852089014274,You,Petit Biscuit,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2b9808b7bc8b49c9981a99f4581a4476,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/9fd7e46a62994e32b0b2242fbc65a3b8,True,True,,,,,[],0,0,Canada,#inspirationalvideo #motivation #wellnesstips #mentalhealth #healing #30stiktok #thatgirl #healthylifestyletips #foryou,1,0,0,0,0,0,0,0,0,0
7,GB,7098373362858200325,1652718841,#viral #fyp #fy,7039086357566178309,Meme Hub,Posting Random Meme’s help a brother out and share this account 😎🙏🏻,0,False,https://www.tiktok.com/@_officalmemehub_/video/7098373362858200325?_r=1&u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7098373362858200325&source=h5_m,476191,64,404,406,10904,7098373341324561157,7098373341324561157,72,7098373341324561157,original sound - _officalmemehub_ (Contains music from: Joder - Hamilton),"Contains music from: ""Joder""",7.039086357566178e+18,Meme Hub,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7098373358877674245.mp3,,False,False,Hamilton,Joder,original sound - _officalmemehub_ (Contains music from: Joder - Hamilton),"Contains music from: ""Joder""",[],0,0,Canada,#viral #fyp #fy,0,0,0,1,1,0,0,0,0,1
0,US,7099464502948891950,1652972891,Reply to @paizlee_ he burnt my food. Unforgivable! #pokemontiktok #funbags #bodypositivity #viral,7006683886659175430,imnotdelilahmoonx,"400k ? 🥺 
Insta/Twitch: delilahmoonx",0,False,https://m.tiktok.com/v/7099464502948891950.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099464502948891950&source=h5_m,5853327,7017,20500,15778,901438,7062084720315239174,7062084720315239174,72,7062084720315239174,original sound - jg.uk (Contains music from: Ghetto Dance - Zerb),"Contains music from: ""Ghetto Dance""",7.027853312029378e+18,jamesy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7062084717520571141.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/c02d08ad2258ae1b7d52985220e66ae3.json,False,False,Zerb,Ghetto Dance,original sound - jg.uk (Contains music from: Ghetto Dance - Zerb),"Contains music from: ""Ghetto Dance""",[],0,0,Canada,#pokemontiktok #funbags #bodypositivity #viral,0,0,0,0,0,0,0,0,0,1
1,CA,7101822625076251910,1653521936,I’ll try my best to make you happy #Doughnut_Halo #fyp,6910220950517793798,20k 🎉 🥳,"Tysm for 20k followers!!!
Doing my best to help ppl
✨ I ignore hate ✨",0,False,https://m.tiktok.com/v/7101822625076251910.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101822625076251910&source=h5_m,2743714,4948,86433,13,645157,7070881279092591366,7070881279092591366,72,7070881279092591366,original sound - sp1eedsongs,🎧,7.035403871782585e+18,🎧,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7070881286940445446.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/4a162c1e8576565f536d839ca0c6168d.json,False,False,,,,,[],0,0,Canada,#Doughnut_Halo #fyp,0,0,0,0,1,0,0,0,0,0
2,US,7099496653954092331,1652980377,Reply to @realfairy....xoxo MY CRAZY BABYSITTER Part 2 (Audio:@Luna )#storytime #foryou #typ,7007327779063858182,881cv,,0,False,https://m.tiktok.com/v/7099496653954092331.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7099496653954092331&source=h5_m,4749451,1163,117,638,245447,6728562975734515713,6728562975734515713,10036,6728562975734515713,Love You So,The King Khan & BBQ Show,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/6a790bec1bf640c185753440ca131a7e,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/e9e77e939b244f8094dfea801e7683b0,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '297284611', 'external_song_key': 'apple_song_id'}]",0,0,Canada,#storytime #foryou #typ,1,0,0,0,0,0,0,0,0,0
3,US,7102206631680806186,1653611342,"Jokes on you, officer. 🚨 #pagani #amg #pulledover #fofficer",6967107951828403205,the.hamilton.collection,"Driven to Give Back
Steve’s Private Collection
Poor Man’s Heart, Rich Man’s Ego",0,False,https://m.tiktok.com/v/7102206631680806186.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102206631680806186&source=h5_m,5235906,2244,1946,2777,576745,6943242542402128645,6943242542402128645,72,6943242542402128645,original sound - surfnboyy,Surfnboy,6.554673922188853e+18,Surfnboy,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6943242697524153093.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/5e7187688a1187373dab7ee9f8b38801.json,False,False,,,,,[],0,0,Canada,#pagani #amg #pulledover #fofficer,0,0,0,0,0,0,0,0,0,0
4,US,7100589213338438955,1653234758,i went to the police and was sent away bc i had lost so much weight and was shaking #fyp #fypシ #foryoupage,7048112968540111919,caroline,"Cash app: $carolinechloe
venmo: @carolinechloe
bi 20 tat artist",0,False,https://m.tiktok.com/v/7100589213338438955.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7100589213338438955&source=h5_m,641498,473,1054,1,88192,7100589195386899246,7100589195386899246,72,7100589195386899246,original sound - carelesslycaro,caroline,7.048112968540112e+18,caroline,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/ies-music-ttp-dup-us/7100603604163103534.mp3,,False,False,,,,,[],0,0,Canada,#fyp #fypシ #foryoupage,0,1,0,0,1,1,0,0,0,0
5,CA,7097807933903277318,1652587193,I love posting receipts check my dating playlist 💘. #herpes #hsv #herpesstigma #herpesawareness #dating,6811656276327646214,suzbub,"🕊Your Sensual Guide🕊
Writer | Herpes Advocate
suzbub.com
@suzbub_backup",0,False,https://m.tiktok.com/v/7097807933903277318.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7097807933903277318&source=h5_m,1640504,2116,285,313,101117,7085325364381453062,7085325364381453062,72,7085325364381453062,use this sound if you like men,HUN7ER,6.946220286409967e+18,HUN7ER,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7085325381061970693.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/fa03a0a5f812ff0b9a1809e8700d2af6.json,False,False,,,,,[],0,0,Canada,#herpes #hsv #herpesstigma #herpesawareness #dating,0,0,0,0,0,0,0,0,0,0
6,CA,7101441774698106117,1653433261,Reply to @annarivard original audio for my gorls who like to party @alyssam1300 @kkennedy_8,6740385079389340677,rilatable,it’s like relatable but my names riley… get it?,0,False,https://m.tiktok.com/v/7101441774698106117.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101441774698106117&source=h5_m,11368980,8408,57256,17286,2164153,7101441748598360837,7101441748598360837,72,7101441748598360837,original sound - _rilatable,rilatable,6.740385079389341e+18,rilatable,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7101441757191817990.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/18fb129adcf686876bf9a134ab6853f4.json,False,False,,,,,[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
7,CA,7093542173106375941,1651593992,I love beautiful days ❤️☀️ #fyp #happy #beautiful,6883132481751516162,Sideneck,"A moose kicked me 🐃
Necks broken/Arms limp 🤷🏼‍♂️
LIVE @ 8PM PST 🔥#NECKNATION",0,False,https://m.tiktok.com/v/7093542173106375941.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7093542173106375941&source=h5_m,14292552,4488,21991,18772,417823,7093542157323209478,7093542157323209478,72,7093542157323209478,original sound - imsideneck,Sideneck,6.883132481751516e+18,Sideneck,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/7093542166504508166.mp3,https://sf16-ies-music-sg.tiktokcdn.com/obj/tiktok-obj/pattern/5d5872f41eab0c93bf5ae745b12519fc.json,False,False,,,,,[],0,0,Canada,#fyp #happy #beautiful,0,0,0,0,1,0,0,0,0,0
0,CA,7101851994700254470,1653528775, ,7023896459130160134,hi <3,"love yall <33 
🇵🇹/🇨🇦 
⬇️add my snap⬇️",0,False,https://m.tiktok.com/v/7101851994700254470.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101851994700254470&source=h5_m,795786,337,54,64,114595,7005021836828429061,7005021836828429061,10036,7005021836828429061,La Canelera,Los Capos De Mexico,,,False,False,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/756349ff96bf4b5a96fe4e8dd6c6ecb0,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/2b2ba442503b4b2d931d6994c4cf017e,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '576093309', 'external_song_key': 'apple_song_id'}]",0,0,Canada,,0,0,0,0,0,0,0,0,0,0
1,CA,7092860676028321030,1651435318,⚠️ fake body ⚠️ #messy #cleaninghacks,7037567402955703301,Miss.Scarlettej,"Class is in session
Scarlettejamess19 < I.G",0,False,https://m.tiktok.com/v/7092860676028321030.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7092860676028321030&source=h5_m,6385,13,5,7,375,7079100496471918593,7079100496471918593,10033,7079100496471918593,We Go Up,Nicki Minaj,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/643aa49dd36042b3bc69d8e3b2eef574,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/1a1f66bb10294104a529b592432f7dc0,False,True,,,,,[],0,0,Canada,#messy #cleaninghacks,0,0,0,0,0,0,0,0,0,0
2,US,7102955424298585387,1653785684,let me get those actually,6613038956660441094,Max Taylor,"YT - Maxtaylorlifts
insta - Maxtaylorlifts 
Twitch - Maxtaylorlifts",0,False,https://m.tiktok.com/v/7102955424298585387.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7102955424298585387&source=h5_m,923190,454,532,278,163581,6873889942930590470,6873889942930590470,72,6873889942930590470,original sound - laikastudios (Contains music from: Other Father Song - They Might Be Giants),"Contains music from: ""Other Father Song""",6.795355641680807e+18,LAIKA Studios,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6873889889658653446.mp3,https://sf16-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/pattern/53c6b15cb99f4c076f83f6c41b2ac637.json,False,False,They Might Be Giants,Other Father Song,original sound - laikastudios (Contains music from: Other Father Song - They Might Be Giants),"Contains music from: ""Other Father Song""",[],0,0,Canada,,0,0,0,0,0,0,0,0,0,0
3,CA,7101423879024856326,1653429094,TWINS PICKING UP GIRLS 😊❤️ @evenouttwins #twinsprank #dejavuprank #glitchinthematrix #pickingupgirls #arizonastateuniversity,75446861704085505,Will and Joe Burns,"Toronto 🇨🇦
THE DROPOUT PRANK 🔥👇",0,False,https://m.tiktok.com/v/7101423879024856326.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7101423879024856326&source=h5_m,3468030,274,183,535,427267,6773851609840486402,6773851609840486402,10036,6773851609840486402,Sunny Day,Ted Fresco,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d7703cfad6a64a69ac41157e713b4bbf,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/776fbffeb3ef465f8018c3a4defbcf91,False,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1582862815', 'external_song_key': 'apple_song_id'}]",0,0,Canada,#twinsprank #dejavuprank #glitchinthematrix #pickingupgirls #arizonastateuniversity,0,0,0,0,0,0,0,0,0,0
4,CA,7095492869783391494,1652048174,when your friend dates someone with red flags 😅🚩,6621187864221384710,LeendaDong,"📍LOS ANGELES 
Business: LeendaDManagement@clique-now.com
Phucbichfamily.ca",0,False,https://m.tiktok.com/v/7095492869783391494.html?u_code=0&preview_pb=0&language=en&_d=el6md4llhc27md&share_item_id=7095492869783391494&source=h5_m,2691978,1704,4891,2646,259381,7086201843973621762,7086201843973621762,10033,7086201843973621762,About Damn Time,Lizzo,,,False,True,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2e6ee9db9c1440ec88118a965e786985,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-v-2774/aec693bde8934a379590f77837e0bb52,True,True,,,,,"[{'h5_url': '', 'partner_name': 'apple', 'partner_song_id': '1619162353', 'external_song_key': 'apple_song_id'}]",0,0,Canada,,0,0,0,0,0,0,0,0,0,0
